dr_no,date_rptd,date_occ,time_occ,area,area_name,rpt_dist_no,part_1_2,crm_cd,crm_cd_desc,mocodes,vict_age,vict_sex,vict_descent,premis_cd,premis_desc,weapon_used_cd,weapon_desc,status,status_desc,crm_cd_1,location,lat,lon
220507991,2022-04-14T00:00:00,2022-04-14T00:00:00,2320,05,Harbor,0566,2,627,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,0602 0913 0416 1259 0554,15,F,O,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",301,BELT FLAILING INSTRUMENT/CHAIN,AO,Adult Other,627,200 W 12TH ST,33.7333,-118.2814
221809194,2022-04-14T00:00:00,2022-04-08T00:00:00,1000,18,Southeast,1849,2,627,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,0913 1251 1258 0416 0605,12,M,B,501,SINGLE FAMILY DWELLING,509,ROPE/LIGATURE,IC,Invest Cont,627,2300 E 113TH ST,33.9325,-118.232
221908420,2022-04-15T00:00:00,2020-08-01T00:00:00,0005,19,Mission,1985,2,813,CHILD ANNOYING (17YRS & UNDER),,13,F,W,737,SKATING RINK*,,,IC,Invest Cont,813,8700 VAN NUYS BL,34.2276,-118.45
221908420,2022-04-15T00:00:00,2020-08-01T00:00:00,0005,19,Mission,1985,2,813,CHILD ANNOYING (17YRS & UNDER),,13,F,W,737,SKATING RINK*,,,IC,Invest Cont,813,8700 VAN NUYS BL,34.2276,-118.45
221908277,2022-04-15T00:00:00,2022-04-15T00:00:00,0030,19,Mission,1983,2,627,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,0913 0416 1259 0553,16,F,A,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,627,8600 NOBLE AV,34.2265,-118.4611
221409263,2022-04-15T00:00:00,2022-04-15T00:00:00,1929,14,Pacific,1494,2,627,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,0400 0408 0419,14,F,B,212,TRANSPORTATION FACILITY (AIRPORT),400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,627,400 WORLD WY,33.9455,-118.4
221908276,2022-04-15T00:00:00,2022-04-15T00:00:00,0030,19,Mission,1983,2,627,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,0913 1817 0448 0416 1259,16,M,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,627,8600 NOBLE AV,34.2265,-118.4611
222008517,2022-04-15T00:00:00,2022-04-15T00:00:00,1520,20,Olympic,2056,2,813,CHILD ANNOYING (17YRS & UNDER),1402,14,F,H,501,SINGLE FAMILY DWELLING,,,AO,Adult Other,813,1000 S CATALINA ST,34.0527,-118.2947
221409278,2022-04-16T00:00:00,2022-04-16T00:00:00,2230,14,Pacific,1493,2,627,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,0522,17,F,H,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,627,12000 VISTA DEL MAR,33.9308,-118.4349
221809288,2022-04-16T00:00:00,2022-04-15T00:00:00,1700,18,Southeast,1805,1,235,CHILD ABUSE (PHYSICAL) - AGGRAVATED ASSAULT,0913 0554 1259 0602 0444 0416 0429 1251,16,M,H,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,235,9100 AVALON BL,33.9542,-118.2684
221210190,2022-04-17T00:00:00,2022-04-17T00:00:00,0200,12,77th Street,1269,2,813,CHILD ANNOYING (17YRS & UNDER),1259 0510 0448 1402 0421 1300,14,F,H,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,813,8300 S CENTRAL AV,33.9638,-118.2629
220110657,2022-04-17T00:00:00,2022-04-17T00:00:00,2115,01,Central,0127,2,813,CHILD ANNOYING (17YRS & UNDER),0337 0500,17,M,O,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,813,100 N LOS ANGELES ST,34.0515,-118.2424
221908503,2022-04-18T00:00:00,2022-04-17T00:00:00,1700,19,Mission,1917,2,627,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,0913 0416 0552 1257,5,M,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,627,14000 FOOTHILL BL,34.3138,-118.4385
221707889,2022-04-18T00:00:00,2022-04-05T00:00:00,0915,17,Devonshire,1717,2,627,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,0913 1251 0448 1811 1259 0444 0416,17,M,F,721,HIGH SCHOOL,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,627,11200 GOTHIC AV,34.2737,-118.4887
221707863,2022-04-18T00:00:00,2022-04-13T00:00:00,0600,17,Devonshire,1747,2,627,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,0602 0913 1258 0416 0553,7,F,H,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,627,16400 CHATSWORTH ST,34.2647,-118.4892
221210831,2022-04-19T00:00:00,2022-04-05T00:00:00,1015,12,77th Street,1248,2,627,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,0444 0448 1257,6,M,B,704,ELEMENTARY SCHOOL,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,627,900 W 69TH ST,33.9773,-118.2892
220508176,2022-04-19T00:00:00,2022-04-07T00:00:00,0900,05,Harbor,0584,2,627,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,1259 0448 1251 2021 1261 1811 0913,16,M,H,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,627,3200 S ALMA ST,33.7168,-118.3
221700713,2022-04-19T00:00:00,2022-04-15T00:00:00,2300,17,Devonshire,1753,2,814,CHILD PORNOGRAPHY,0913 0360 2024 0514 0500 1259 1501 1402,14,M,B,501,SINGLE FAMILY DWELLING,,,AO,Adult Other,814,10200 COZYCROFT AV,34.2555,-118.5819
221908421,2022-04-19T00:00:00,2022-04-15T00:00:00,1500,19,Mission,1966,1,235,CHILD ABUSE (PHYSICAL) - AGGRAVATED ASSAULT,2024 0431 1258 1822,9,M,O,104,DRIVEWAY,503,CAUSTIC CHEMICAL/POISON,JO,Juv Other,235,9400 SYLMAR AV,34.2413,-118.4477
221210266,2022-04-19T00:00:00,2022-04-19T00:00:00,0930,12,77th Street,1204,2,922,CHILD STEALING,1259 1251 0553 0913,15,F,B,501,SINGLE FAMILY DWELLING,,,AO,Adult Other,922,1200 W 48TH ST,34.0017,-118.2979
221908464,2022-04-19T00:00:00,2022-04-19T00:00:00,1900,19,Mission,1918,2,237,CHILD NEGLECT (SEE 300 W.I.C.),1258,7,M,H,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,237,13800 BEAVER ST,34.307,-118.434
221809495,2022-04-20T00:00:00,2022-04-20T00:00:00,2240,18,Southeast,1824,2,627,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,1822 0400 0416 0446 1257 1300 1310 0342 0216,3,M,B,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,627,9300 S CENTRAL AV,33.9518,-118.2554
221908484,2022-04-20T00:00:00,2022-04-20T00:00:00,1215,19,Mission,1902,2,813,CHILD ANNOYING (17YRS & UNDER),2024 1259 1822,14,M,H,720,JUNIOR HIGH SCHOOL,,,JA,Juv Arrest,813,14600 TYLER ST,34.3123,-118.4509
221908671,2022-04-20T00:00:00,2022-04-17T00:00:00,2100,19,Mission,1984,2,813,CHILD ANNOYING (17YRS & UNDER),1259,13,F,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,813,8300 WILLIS AV,34.2215,-118.4553
220408962,2022-04-20T00:00:00,2022-04-20T00:00:00,1650,04,Hollenbeck,0401,2,237,CHILD NEGLECT (SEE 300 W.I.C.),1501 0913 1257,2,M,B,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,237,4500 MOSHER AV,34.095,-118.2045
221008269,2022-04-20T00:00:00,2022-03-01T00:00:00,2000,10,West Valley,1028,2,813,CHILD ANNOYING (17YRS & UNDER),1822 1000,16,F,W,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,813,16500 VICTORY BL,34.1939,-118.4967
221200642,2022-04-20T00:00:00,2022-04-20T00:00:00,2205,12,77th Street,1218,2,627,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,0416 0417 0553,4,M,B,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,627,600 W 56TH ST,33.9915,-118.2842
221707964,2022-04-20T00:00:00,2022-04-20T00:00:00,1510,17,Devonshire,1759,2,922,CHILD STEALING,2038 0913 2000 1813,46,F,W,704,ELEMENTARY SCHOOL,500,UNKNOWN WEAPON/OTHER WEAPON,AA,Adult Arrest,922,15800 STARE ST,34.2528,-118.4762
221908670,2022-04-21T00:00:00,2022-01-01T00:00:00,0005,19,Mission,1972,2,627,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,0416 1258,9,F,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,627,9000 COLUMBUS AV,34.2337,-118.4654
222108264,2022-04-21T00:00:00,2022-04-08T00:00:00,1800,21,Topanga,2155,2,922,CHILD STEALING,1258 0553,7,F,B,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,AO,Adult Other,922,22100 VICTORY BL,34.1865,-118.6087
220309486,2022-04-22T00:00:00,2020-06-01T00:00:00,1700,03,Southwest,0378,2,760,LEWD/LASCIVIOUS ACTS WITH CHILD,1251 1259 0913 2000 1814 0505 2024,14,F,H,203,OTHER BUSINESS,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,760,700 STATE DR,34.0165,-118.2861
220309486,2022-04-22T00:00:00,2020-06-01T00:00:00,1700,03,Southwest,0378,2,760,LEWD/LASCIVIOUS ACTS WITH CHILD,1251 1259 0913 2000 1814 0505 2024,14,F,H,203,OTHER BUSINESS,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,760,700 STATE DR,34.0165,-118.2861
221108197,2022-04-22T00:00:00,2022-04-08T00:00:00,1706,11,Northeast,1176,2,813,CHILD ANNOYING (17YRS & UNDER),1258 1501,11,F,H,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,813,1000 BLAKE AV,34.0853,-118.229
220508281,2022-04-22T00:00:00,2022-03-01T00:00:00,0001,05,Harbor,0522,2,627,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,1258 0913 0416 0553,8,F,B,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,627,600 W G ST,33.7782,-118.2689
221008298,2022-04-22T00:00:00,2022-04-19T00:00:00,1300,10,West Valley,1033,2,627,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,1258 0416 0913 0560 0400,10,M,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",500,UNKNOWN WEAPON/OTHER WEAPON,AA,Adult Arrest,627,18500 CALVERT ST,34.1819,-118.536
220407809,2022-04-22T00:00:00,2022-04-22T00:00:00,0745,04,Hollenbeck,0416,2,813,CHILD ANNOYING (17YRS & UNDER),1259,16,F,H,102,SIDEWALK,,,AO,Adult Other,813,BROADWAY,34.0812,-118.2032
220209249,2022-04-23T00:00:00,2022-04-23T00:00:00,1430,02,Rampart,0202,2,627,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,0913 1259 0416 0400 0446 0552 0602,16,M,O,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,627,1000 N HOOVER ST,34.0888,-118.2881
220209246,2022-04-23T00:00:00,2022-04-23T00:00:00,1700,02,Rampart,0265,2,813,CHILD ANNOYING (17YRS & UNDER),1258 0522 0416 0445 1251 1822,12,F,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,813,700 S BONNIE BRAE ST,34.0547,-118.2772
220309552,2022-04-23T00:00:00,2022-04-23T00:00:00,1645,03,Southwest,0363,2,237,CHILD NEGLECT (SEE 300 W.I.C.),0553 1309 1240 1257,4,M,B,108,PARKING LOT,,,AA,Adult Arrest,237,3900 CRENSHAW BL,34.0121,-118.3351
221108239,2022-04-23T00:00:00,2022-04-22T00:00:00,1600,11,Northeast,1159,2,627,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,0913 1258 0556 0444 0448,9,M,H,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,627,100 SYCAMORE PARK DR,34.097,-118.2065
220508319,2022-04-23T00:00:00,2022-04-23T00:00:00,2215,05,Harbor,0587,2,627,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,0602 0416 0432 0556 0913 1251 1258,11,M,H,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,627,600 W 38TH ST,33.7096,-118.29
220309560,2022-04-24T00:00:00,2022-04-23T00:00:00,2230,03,Southwest,0361,1,235,CHILD ABUSE (PHYSICAL) - AGGRAVATED ASSAULT,0913 0602 0552 1258 0408 2002 1309,11,F,W,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,235,4800 AUGUST ST,34.0173,-118.3517
220508356,2022-04-25T00:00:00,2022-04-25T00:00:00,0200,05,Harbor,0526,2,627,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,0416 0429 0552 0913 1257,0,F,H,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,627,200 W F ST,33.7798,-118.2656
221000659,2022-04-25T00:00:00,2022-04-25T00:00:00,1430,10,West Valley,1001,2,627,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,0913 0553 0448 1601,5,M,O,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,627,19600 CANTARA ST,34.2191,-118.5601
220407908,2022-04-25T00:00:00,2022-04-22T00:00:00,1700,04,Hollenbeck,0473,1,235,CHILD ABUSE (PHYSICAL) - AGGRAVATED ASSAULT,,0,M,H,501,SINGLE FAMILY DWELLING,500,UNKNOWN WEAPON/OTHER WEAPON,AO,Adult Other,235,900 HOLLINS ST,34.0353,-118.2177
221108304,2022-04-25T00:00:00,2022-04-20T00:00:00,1630,11,Northeast,1145,2,627,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,0522 1822 0500 0910,15,F,H,801,MTA BUS,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,627,GLENDALE BL,34.1071,-118.2631
221008445,2022-04-25T00:00:00,2022-02-19T00:00:00,1200,10,West Valley,1065,2,922,CHILD STEALING,0913 1814 2038,49,F,B,501,SINGLE FAMILY DWELLING,,,AO,Adult Other,922,17800 MARGATE ST,34.1686,-118.5203
220609322,2022-04-25T00:00:00,2022-04-25T00:00:00,1730,06,Hollywood,0659,2,813,CHILD ANNOYING (17YRS & UNDER),1822 0940,0,X,X,242,"DISCOUNT STORE (99 CENT,DOLLAR,ETC.",,,IC,Invest Cont,813,5200 W SUNSET BL,34.0981,-118.3033
221409888,2022-04-25T00:00:00,2022-04-15T00:00:00,1200,14,Pacific,1402,2,814,CHILD PORNOGRAPHY,1501,14,M,B,720,JUNIOR HIGH SCHOOL,,,JO,Juv Other,814,11300 GRAHAM PL,34.0305,-118.4348
221008404,2022-04-25T00:00:00,2022-04-25T00:00:00,1830,10,West Valley,1065,2,813,CHILD ANNOYING (17YRS & UNDER),1822 1300,14,F,O,102,SIDEWALK,,,IC,Invest Cont,813,17700 VENTURA BL,34.1675,-118.5226
221008403,2022-04-25T00:00:00,2022-04-25T00:00:00,1830,10,West Valley,1065,2,813,CHILD ANNOYING (17YRS & UNDER),1822 1300,15,F,O,102,SIDEWALK,,,IC,Invest Cont,813,17700 VENTURA BL,34.1675,-118.5226
221409887,2022-04-25T00:00:00,2022-04-15T00:00:00,1200,14,Pacific,1402,2,814,CHILD PORNOGRAPHY,1501,13,F,H,720,JUNIOR HIGH SCHOOL,,,JO,Juv Other,814,11300 GRAHAM PL,34.0305,-118.4348
220111116,2022-04-25T00:00:00,2022-04-25T00:00:00,0100,01,Central,0162,2,760,LEWD/LASCIVIOUS ACTS WITH CHILD,1402 1415 1814 0527 1259 0913 2000,15,F,B,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,760,800 S FLOWER ST,34.0473,-118.2601
220508469,2022-04-26T00:00:00,2022-04-26T00:00:00,1630,05,Harbor,0531,2,627,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,0913 0602 0416 0552 1258,10,F,B,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",500,UNKNOWN WEAPON/OTHER WEAPON,AO,Adult Other,627,26100 BELLE PORTE AV,33.786,-118.3021
220309671,2022-04-26T00:00:00,2022-04-25T00:00:00,2000,03,Southwest,0374,2,627,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,1251 1259 0416 0445 0553 0913 0602,16,M,B,501,SINGLE FAMILY DWELLING,308,STICK,AO,Adult Other,627,3900 3RD AV,34.0146,-118.3204
221000661,2022-04-26T00:00:00,2022-04-24T00:00:00,1200,10,West Valley,1024,2,627,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,0913 0552 1601,10,M,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,627,6800 BAIRD AV,34.1939,-118.5373
221509036,2022-04-26T00:00:00,2022-04-19T00:00:00,2000,15,N Hollywood,1516,2,813,CHILD ANNOYING (17YRS & UNDER),1259,99,M,H,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,813,6700 LEMP AV,34.1922,-118.3845
221008504,2022-04-27T00:00:00,2022-01-08T00:00:00,1900,10,West Valley,1001,2,922,CHILD STEALING,0913 1814,20,F,H,501,SINGLE FAMILY DWELLING,,,AA,Adult Arrest,922,19400 ARMINTA ST,34.2135,-118.5555
221800595,2022-04-27T00:00:00,2022-04-25T00:00:00,1500,18,Southeast,1844,2,627,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,0416 0552 0913 1258 1251 0602,8,M,H,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,627,800 E 111TH PL,33.9351,-118.2609
221908779,2022-04-27T00:00:00,2022-04-22T00:00:00,1800,19,Mission,1908,2,627,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,1259 0555 0417 0429,16,F,H,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,627,12900 HARDING ST,34.3085,-118.4136
220908500,2022-04-27T00:00:00,2022-01-10T00:00:00,1200,09,Van Nuys,0963,2,813,CHILD ANNOYING (17YRS & UNDER),1258 1251 1822,12,F,B,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,813,14800 MORRISON ST,34.1603,-118.4553
222108482,2022-04-27T00:00:00,2022-04-26T00:00:00,1900,21,Topanga,2107,2,627,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,0553 0416 1258,11,F,H,501,SINGLE FAMILY DWELLING,500,UNKNOWN WEAPON/OTHER WEAPON,AO,Adult Other,627,21300 PARTHENIA ST,34.2282,-118.5951
221108429,2022-04-27T00:00:00,2022-04-26T00:00:00,1430,11,Northeast,1149,2,813,CHILD ANNOYING (17YRS & UNDER),0448 1822 1259 2004,14,F,H,102,SIDEWALK,,,AA,Adult Arrest,813,5500 N FIGUEROA ST,34.1081,-118.1958
220309712,2022-04-27T00:00:00,2022-04-27T00:00:00,2000,03,Southwest,0314,2,237,CHILD NEGLECT (SEE 300 W.I.C.),0913 2002 1501 0552 1251 1258 1419 1407 1402 0602,7,F,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",102,HAND GUN,AO,Adult Other,237,3700 W 27TH ST,34.0312,-118.3239
221210866,2022-04-28T00:00:00,2022-04-26T00:00:00,1800,12,77th Street,1263,2,627,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,0913 0552 0416 1259,17,F,O,501,SINGLE FAMILY DWELLING,500,UNKNOWN WEAPON/OTHER WEAPON,AO,Adult Other,627,1600 W 81ST ST,33.9655,-118.3046
221607858,2022-04-28T00:00:00,2022-04-21T00:00:00,1200,16,Foothill,1687,2,627,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,0913 0416,4,F,H,504,OTHER RESIDENCE,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,627,8100 SUNLAND BL,34.2178,-118.3701
220408058,2022-04-28T00:00:00,2022-04-28T00:00:00,0815,04,Hollenbeck,0416,2,813,CHILD ANNOYING (17YRS & UNDER),1309 0340,22,F,H,101,STREET,,,IC,Invest Cont,813,EASTLAKE AV,34.0743,-118.2078
220408067,2022-04-28T00:00:00,2022-04-27T00:00:00,1600,04,Hollenbeck,0454,2,627,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,1258 0446 0448 0444,10,M,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,627,300 S BOYLE AV,34.0451,-118.2198
222009638,2022-04-28T00:00:00,2022-04-21T00:00:00,1300,20,Olympic,2069,2,627,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,0913 1261 0416 1811 1258,6,M,H,704,ELEMENTARY SCHOOL,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,627,2400 W 11TH ST,34.0508,-118.2842
222108512,2022-04-28T00:00:00,2022-04-28T00:00:00,0700,21,Topanga,2126,2,627,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,0416 0400 0553 1258,12,F,H,501,SINGLE FAMILY DWELLING,500,UNKNOWN WEAPON/OTHER WEAPON,AO,Adult Other,627,21000 ROSCOE BL,34.2199,-118.5912
220508531,2022-04-28T00:00:00,2022-04-28T00:00:00,1702,05,Harbor,0517,2,627,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,0913 0416 0448 1258 0552,14,F,H,119,"PORCH, RESIDENTIAL",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,627,1000 LECOUVREUR AV,33.783,-118.2562
221908938,2022-04-28T00:00:00,2022-04-27T00:00:00,1730,19,Mission,1981,2,627,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,0552 0447,13,F,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",302,BLUNT INSTRUMENT,AO,Adult Other,627,15500 CHASE ST,34.2247,-118.4699
221210860,2022-04-28T00:00:00,2022-04-26T00:00:00,0800,12,77th Street,1243,2,627,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,0913 0552 1259 1251 0421 0446 0448 0408,14,M,B,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,627,1900 W 68TH ST,33.9778,-118.3112
221607888,2022-04-28T00:00:00,2022-04-05T00:00:00,1200,16,Foothill,1658,2,627,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,1257 1251 0416 0913,2,F,W,729,SPECIALTY SCHOOL/OTHER,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,627,10000 TUJUNGA CANYON BL,34.2498,-118.2805
221607783,2022-04-29T00:00:00,2022-02-20T00:00:00,1540,16,Foothill,1684,2,813,CHILD ANNOYING (17YRS & UNDER),1501,15,F,H,101,STREET,,,IC,Invest Cont,813,WEBB AV,34.2194,-118.391
220111412,2022-04-30T00:00:00,2022-04-30T00:00:00,2030,01,Central,0181,2,237,CHILD NEGLECT (SEE 300 W.I.C.),0913 1251 1258 1309,8,F,B,102,SIDEWALK,,,AO,Adult Other,237,1100 S FIGUEROA ST,34.0431,-118.2692
221607784,2022-04-30T00:00:00,2022-02-20T00:00:00,1540,16,Foothill,1684,2,813,CHILD ANNOYING (17YRS & UNDER),1501,15,F,H,101,STREET,,,IC,Invest Cont,813,WEBB AV,34.2194,-118.391
221810053,2022-05-01T00:00:00,2022-05-01T00:00:00,1430,18,Southeast,1862,1,235,CHILD ABUSE (PHYSICAL) - AGGRAVATED ASSAULT,0302 0552 0602 0913 1257 1300,0,M,B,501,SINGLE FAMILY DWELLING,109,SEMI-AUTOMATIC PISTOL,IC,Invest Cont,235,200 E 120TH ST,33.9237,-118.2716
220309913,2022-05-01T00:00:00,2022-05-01T00:00:00,2226,03,Southwest,0393,2,922,CHILD STEALING,1501 1814 2000 0913,32,F,B,501,SINGLE FAMILY DWELLING,,,AO,Adult Other,922,4200 LEIMERT BL,34.0081,-118.3262
221211033,2022-05-01T00:00:00,2022-04-16T00:00:00,0001,12,77th Street,1283,2,627,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,0913 0553 0400 0444 0448,13,F,B,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,627,1600 W CENTURY BL,33.9486,-118.3094
221508982,2022-05-01T00:00:00,2022-05-01T00:00:00,1750,15,N Hollywood,1519,2,237,CHILD NEGLECT (SEE 300 W.I.C.),,5,F,H,141,CEMETARY*,,,AA,Adult Arrest,237,10600 VICTORY BL,34.1909,-118.3654
221810011,2022-05-01T00:00:00,2022-05-01T00:00:00,1800,18,Southeast,1862,2,627,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,0913 0400 0552 0602 1257,0,M,B,707,GARAGE/CARPORT,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,627,12000 S MAIN ST,33.9237,-118.2739
220309997,2022-05-02T00:00:00,2020-11-01T00:00:00,1200,03,Southwest,0393,2,627,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,1251 1258 0416 0432 0552 0913,10,F,B,501,SINGLE FAMILY DWELLING,500,UNKNOWN WEAPON/OTHER WEAPON,AA,Adult Arrest,627,4100 LEIMERT BL,34.0098,-118.3242
