dr_no,date_rptd,date_occ,time_occ,area,area_name,rpt_dist_no,part_1_2,crm_cd,crm_cd_desc,mocodes,vict_age,vict_sex,vict_descent,premis_cd,premis_desc,weapon_used_cd,weapon_desc,status,status_desc,crm_cd_1,location,lat,lon
222107564.0,2022-04-02,2022-04-02,1015.0,21.0,Topanga,2183.0,2.0,627.0,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,0448 0552 1258,6.0,F,B,108.0,PARKING LOT,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,ADULT OTHER,627.0,23300 MULHOLLAND DR,34.1548,-118.6333
220907490.0,2022-04-02,2022-04-01,940.0,9.0,Van Nuys,932.0,2.0,813.0,CHILD ANNOYING (17YRS & UNDER),1259 1022,17.0,F,B,102.0,SIDEWALK,,,IC,INVEST CONT,813.0,KESTER,34.1857,-118.4574
220407125.0,2022-04-02,2022-04-02,1540.0,4.0,Hollenbeck,449.0,2.0,627.0,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,1259 0446 0448 0305 0416,16.0,M,H,710.0,OTHER PREMISE,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,INVEST CONT,627.0,2700 WABASH AV,34.0527,-118.1969
221007457.0,2022-04-02,2022-04-02,800.0,10.0,West Valley,1011.0,2.0,627.0,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,0400 0448 0444 0913 0552 0602 1258,8.0,F,B,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,ADULT OTHER,627.0,19600 SHERMAN WY,34.2012,-118.5603
221007508.0,2022-04-03,2022-04-03,1855.0,10.0,West Valley,1039.0,2.0,237.0,CHILD NEGLECT (SEE 300 W.I.C.),1259 1309 0913 1817,14.0,M,H,101.0,STREET,,,AA,ADULT ARREST,237.0,BURBANK,34.1903,-118.48
220507520.0,2022-04-03,2022-04-03,1200.0,5.0,Harbor,516.0,2.0,627.0,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,1257 0416 0553 0602 0913,5.0,F,H,501.0,SINGLE FAMILY DWELLING,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,ADULT ARREST,627.0,1200 RAVENNA AV,33.7868,-118.2688
220507585.0,2022-04-03,2022-04-01,1200.0,5.0,Harbor,562.0,2.0,627.0,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,1258 0913 0416 0360 0448,10.0,M,H,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,ADULT OTHER,627.0,1200 W 8TH ST,33.737,-118.3034
220300611.0,2022-04-03,2022-04-03,1255.0,3.0,Southwest,395.0,2.0,627.0,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,0329 0416 0446 0913 1251 1259 1605,15.0,M,B,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,INVEST CONT,627.0,1700 W VERNON AV,34.0073,-118.3108
221808566.0,2022-04-03,2022-04-03,1645.0,18.0,Southeast,1846.0,2.0,627.0,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,0913 0602 0555,10.0,F,B,501.0,SINGLE FAMILY DWELLING,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,ADULT ARREST,627.0,1200 E 115TH ST,33.9303,-118.2532
221907824.0,2022-04-03,2022-04-03,1100.0,19.0,Mission,1998.0,2.0,627.0,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,0555 0913 1259 0416,15.0,F,H,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,ADULT OTHER,627.0,14200 ROSCOE BL,34.2216,-118.4429
220507584.0,2022-04-03,2022-04-01,1200.0,5.0,Harbor,562.0,2.0,627.0,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,0448 1258 0913 0416 0360,9.0,M,H,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,ADULT OTHER,627.0,1200 W 8TH ST,33.737,-118.3034
220208268.0,2022-04-04,2022-04-04,1900.0,2.0,Rampart,285.0,2.0,237.0,CHILD NEGLECT (SEE 300 W.I.C.),2002 0329 2003 0553 1257,3.0,F,H,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,AA,ADULT ARREST,237.0,1800 W 12TH ST,34.0473,-118.2784
221408734.0,2022-04-04,2022-04-03,1030.0,14.0,Pacific,1446.0,2.0,627.0,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,0400 0552,4.0,F,B,402.0,MARKET,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,ADULT OTHER,627.0,VENICE BL,34.0048,-118.4312
220707642.0,2022-04-04,2022-03-28,1200.0,7.0,Wilshire,778.0,2.0,813.0,CHILD ANNOYING (17YRS & UNDER),1258 1501,13.0,F,H,720.0,JUNIOR HIGH SCHOOL,,,IC,INVEST CONT,813.0,4000 JOHNNIE COCHRAN VIS,34.0418,-118.3269
220907630.0,2022-04-04,2022-04-04,1750.0,9.0,Van Nuys,935.0,2.0,237.0,CHILD NEGLECT (SEE 300 W.I.C.),1258,6.0,F,H,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,AA,ADULT ARREST,237.0,14100 DELANO ST,34.1827,-118.44
220407201.0,2022-04-04,2022-03-03,100.0,4.0,Hollenbeck,466.0,2.0,627.0,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,0400 0552 0416 0913 1258,6.0,F,H,504.0,OTHER RESIDENCE,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,ADULT OTHER,627.0,300 N MATHEWS ST,34.0447,-118.2075
220208267.0,2022-04-04,2022-04-04,1900.0,2.0,Rampart,285.0,2.0,237.0,CHILD NEGLECT (SEE 300 W.I.C.),0913 0602 2002 0329 2003 0553 1258 1251,8.0,F,H,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,AA,ADULT ARREST,237.0,1800 W 12TH ST,34.0473,-118.2784
221309085.0,2022-04-04,2022-04-04,2145.0,13.0,Newton,1321.0,2.0,237.0,CHILD NEGLECT (SEE 300 W.I.C.),0913 1501 0553 1257,2.0,F,H,101.0,STREET,,,AO,ADULT OTHER,237.0,1900 S MAIN ST,34.031,-118.2647
221808618.0,2022-04-04,2022-04-04,700.0,18.0,Southeast,1806.0,2.0,627.0,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,0913 0416 0602 0553 1251 1258 0432,9.0,M,B,501.0,SINGLE FAMILY DWELLING,500.0,UNKNOWN WEAPON/OTHER WEAPON,IC,INVEST CONT,627.0,900 E 92ND ST,33.9529,-118.2586
220208305.0,2022-04-04,2022-04-04,1700.0,2.0,Rampart,246.0,2.0,627.0,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,0552 1259 0449 0416 0913 0602,15.0,M,H,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",301.0,BELT FLAILING INSTRUMENT/CHAIN,AA,ADULT ARREST,627.0,400 S WESTLAKE AV,34.0608,-118.2726
220807880.0,2022-04-05,2022-04-05,855.0,8.0,West LA,834.0,2.0,627.0,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,1261 1811 0448 1251,13.0,F,H,720.0,JUNIOR HIGH SCHOOL,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,ADULT OTHER,627.0,1600 SELBY AV,34.0546,-118.4372
221507930.0,2022-04-05,2022-03-31,1100.0,15.0,N Hollywood,1555.0,2.0,922.0,CHILD STEALING,1501,37.0,M,B,501.0,SINGLE FAMILY DWELLING,,,AO,ADULT OTHER,922.0,4800 LANKERSHIM BL,34.158,-118.3705
220907606.0,2022-04-05,2022-04-02,2130.0,9.0,Van Nuys,964.0,1.0,235.0,CHILD ABUSE (PHYSICAL) - AGGRAVATED ASSAULT,1310 1312 0450 1822,18.0,M,H,101.0,STREET,102.0,HAND GUN,IC,INVEST CONT,235.0,WOODMAN AV,34.1603,-118.4399
220308706.0,2022-04-05,2022-03-31,2100.0,3.0,Southwest,393.0,2.0,627.0,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,1251 1259 0408 0416 0913 0553 0602,17.0,F,B,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,ADULT OTHER,627.0,4100 LEIMERT BL,34.0098,-118.3242
221209355.0,2022-04-05,2022-04-04,1200.0,12.0,77th Street,1213.0,2.0,627.0,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,0416 0913 0552,4.0,F,B,501.0,SINGLE FAMILY DWELLING,301.0,BELT FLAILING INSTRUMENT/CHAIN,AA,ADULT ARREST,627.0,5500 RUTHELEN ST,33.992,-118.3126
221007613.0,2022-04-06,2022-03-28,1500.0,10.0,West Valley,1037.0,2.0,237.0,CHILD NEGLECT (SEE 300 W.I.C.),1501,17.0,F,H,101.0,STREET,,,AO,ADULT OTHER,237.0,17000 HAYNES ST,34.1894,-118.5074
222008188.0,2022-04-06,2022-03-30,930.0,20.0,Olympic,2039.0,2.0,627.0,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,0913 0552 0416,13.0,F,H,720.0,JUNIOR HIGH SCHOOL,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,INVEST CONT,627.0,2700 W 8TH ST,34.0598,-118.2865
220308698.0,2022-04-06,2022-04-06,20.0,3.0,Southwest,396.0,2.0,237.0,CHILD NEGLECT (SEE 300 W.I.C.),2001 1257 1240 1310 0553 1309 0913,2.0,M,H,101.0,STREET,,,AA,ADULT ARREST,237.0,4200 S VERMONT AV,34.0073,-118.2916
222008113.0,2022-04-06,2022-02-22,1300.0,20.0,Olympic,2049.0,2.0,627.0,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,1251 1258 0448 0400 0913,6.0,M,H,704.0,ELEMENTARY SCHOOL,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,INVEST CONT,627.0,2700 FRANCIS AV,34.0569,-118.2842
220208449.0,2022-04-07,2020-01-01,800.0,2.0,Rampart,247.0,2.0,813.0,CHILD ANNOYING (17YRS & UNDER),0913 1817 1251 1258 0510 0522,10.0,F,H,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,INVEST CONT,813.0,400 S BURLINGTON AV,34.0605,-118.2695
220208448.0,2022-04-07,2020-01-01,800.0,2.0,Rampart,247.0,2.0,813.0,CHILD ANNOYING (17YRS & UNDER),0913 1817 1251 1258 0510 0522,9.0,F,H,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,INVEST CONT,813.0,400 S BURLINGTON AV,34.0605,-118.2695
220208449.0,2022-04-07,2020-01-01,800.0,2.0,Rampart,247.0,2.0,813.0,CHILD ANNOYING (17YRS & UNDER),0913 1817 1251 1258 0510 0522,10.0,F,H,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,INVEST CONT,813.0,400 S BURLINGTON AV,34.0605,-118.2695
220208448.0,2022-04-07,2020-01-01,800.0,2.0,Rampart,247.0,2.0,813.0,CHILD ANNOYING (17YRS & UNDER),0913 1817 1251 1258 0510 0522,9.0,F,H,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,INVEST CONT,813.0,400 S BURLINGTON AV,34.0605,-118.2695
221409120.0,2022-04-07,2022-03-23,2000.0,14.0,Pacific,1407.0,2.0,813.0,CHILD ANNOYING (17YRS & UNDER),0400,13.0,F,W,109.0,PARK/PLAYGROUND,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,INVEST CONT,813.0,3400 VINTON AV,34.0283,-118.4084
221808897.0,2022-04-07,2022-04-07,2150.0,18.0,Southeast,1822.0,2.0,627.0,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,1300 0416 1251 1259 0913,15.0,F,B,102.0,SIDEWALK,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,INVEST CONT,627.0,93RD ST,33.9519,-118.2739
221408895.0,2022-04-07,2022-04-07,1354.0,14.0,Pacific,1445.0,2.0,814.0,CHILD PORNOGRAPHY,0514,17.0,F,H,501.0,SINGLE FAMILY DWELLING,,,IC,INVEST CONT,814.0,3900 WADE ST,33.9997,-118.4367
220700635.0,2022-04-07,2022-04-06,1953.0,7.0,Wilshire,726.0,2.0,237.0,CHILD NEGLECT (SEE 300 W.I.C.),1258 1300 1310,10.0,F,H,101.0,STREET,,,AA,ADULT ARREST,237.0,DETROIT ST,34.0736,-118.3451
221707546.0,2022-04-07,2022-03-06,930.0,17.0,Devonshire,1794.0,2.0,813.0,CHILD ANNOYING (17YRS & UNDER),2004 0556 0510 0913 1259,17.0,F,H,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,INVEST CONT,813.0,8600 WILBUR AV,34.2264,-118.5449
220907685.0,2022-04-07,2022-04-02,2130.0,9.0,Van Nuys,964.0,1.0,235.0,CHILD ABUSE (PHYSICAL) - AGGRAVATED ASSAULT,1310 0450 1300 1417 1414 1822,10.0,M,H,101.0,STREET,102.0,HAND GUN,IC,INVEST CONT,235.0,WOODMAN AV,34.1603,-118.4399
220907682.0,2022-04-07,2022-04-02,2130.0,9.0,Van Nuys,964.0,1.0,235.0,CHILD ABUSE (PHYSICAL) - AGGRAVATED ASSAULT,1310 0450 1300 1407 1822 1414,18.0,M,H,101.0,STREET,102.0,HAND GUN,IC,INVEST CONT,235.0,WOODMAN AV,34.1603,-118.4399
220208498.0,2022-04-08,2022-04-02,1700.0,2.0,Rampart,271.0,2.0,627.0,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,0913 0553 0448 1257,2.0,M,B,108.0,PARKING LOT,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,ADULT OTHER,627.0,2400 W 10TH ST,34.0534,-118.2829
220300614.0,2022-04-08,2022-04-08,1200.0,3.0,Southwest,392.0,2.0,627.0,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,0602 0913 1251 0416 0445 0449 0553 1258,9.0,M,H,501.0,SINGLE FAMILY DWELLING,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,ADULT ARREST,627.0,4800 2ND AV,34.0,-118.3192
221508092.0,2022-04-08,2022-04-07,1600.0,15.0,N Hollywood,1538.0,2.0,627.0,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,0416 0553 0400 0501 0602 1414 0427 1257,4.0,F,H,501.0,SINGLE FAMILY DWELLING,301.0,BELT FLAILING INSTRUMENT/CHAIN,AO,ADULT OTHER,627.0,11200 HATTERAS ST,34.1758,-118.3747
220507733.0,2022-04-08,2022-04-07,700.0,5.0,Harbor,518.0,2.0,627.0,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,1258 0416 0552 0913 0602,7.0,F,W,501.0,SINGLE FAMILY DWELLING,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,ADULT OTHER,627.0,24400 DEEPWATER AV,33.8035,-118.2591
221607116.0,2022-04-08,2022-04-08,30.0,16.0,Foothill,1687.0,2.0,627.0,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,1258 0416 0913,8.0,M,H,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,INVEST CONT,627.0,11100 ARMINTA ST,34.2178,-118.373
220507781.0,2022-04-09,2022-04-09,1700.0,5.0,Harbor,555.0,2.0,627.0,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,1258 1251 0552 0416 0602 0913,7.0,F,H,501.0,SINGLE FAMILY DWELLING,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,ADULT OTHER,627.0,800 W ELBERON AV,33.7485,-118.2948
222008251.0,2022-04-09,2022-04-05,1530.0,20.0,Olympic,2019.0,2.0,813.0,CHILD ANNOYING (17YRS & UNDER),0910 0522 1251 1259 0444 1822,16.0,F,H,801.0,MTA BUS,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,INVEST CONT,813.0,3RD ST,34.069,-118.2868
221707623.0,2022-04-10,2022-04-09,2200.0,17.0,Devonshire,1752.0,1.0,235.0,CHILD ABUSE (PHYSICAL) - AGGRAVATED ASSAULT,0913 1251 1820 1815 1259 0416,17.0,F,B,501.0,SINGLE FAMILY DWELLING,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,INVEST CONT,235.0,21200 LEMARSH ST,34.2554,-118.5941
221309386.0,2022-04-10,2022-04-09,1200.0,13.0,Newton,1344.0,2.0,813.0,CHILD ANNOYING (17YRS & UNDER),1258 0448 0603 0913 0510 1251,11.0,F,H,501.0,SINGLE FAMILY DWELLING,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,ADULT ARREST,813.0,1000 E 42ND ST,34.0075,-118.2581
222107868.0,2022-04-10,2022-04-09,800.0,21.0,Topanga,2147.0,2.0,237.0,CHILD NEGLECT (SEE 300 W.I.C.),1822,0.0,F,H,505.0,MOTEL,,,AO,ADULT OTHER,237.0,7100 DE SOTO AV,34.1992,-118.5884
220208549.0,2022-04-10,2022-04-04,2359.0,2.0,Rampart,245.0,2.0,813.0,CHILD ANNOYING (17YRS & UNDER),0940 0503 0510 0522,14.0,F,H,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,INVEST CONT,813.0,500 S PARK VIEW ST,34.0627,-118.2774
221107747.0,2022-04-10,2022-04-09,2200.0,11.0,Northeast,1151.0,1.0,235.0,CHILD ABUSE (PHYSICAL) - AGGRAVATED ASSAULT,0408 0416 0558 0553,13.0,M,H,501.0,SINGLE FAMILY DWELLING,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,ADULT OTHER,235.0,1400 N KENMORE AV,34.0969,-118.2973
221007802.0,2022-04-10,2022-04-10,2100.0,10.0,West Valley,1063.0,2.0,627.0,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,0416 0913 0552 0602 0400,12.0,M,B,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,ADULT ARREST,627.0,5500 YOLANDA AV,34.1707,-118.5407
220707816.0,2022-04-10,2022-04-10,1630.0,7.0,Wilshire,789.0,2.0,627.0,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,2151 1259 0558 0416 0446,15.0,M,H,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,ADULT OTHER,627.0,1900 ARLINGTON AV,34.0379,-118.323
220407448.0,2022-04-11,2022-03-25,750.0,4.0,Hollenbeck,422.0,2.0,813.0,CHILD ANNOYING (17YRS & UNDER),0531 1259,16.0,M,H,101.0,STREET,,,IC,INVEST CONT,813.0,2100 GRIFFIN AV,34.0695,-118.2116
220708125.0,2022-04-11,2022-04-08,1200.0,7.0,Wilshire,745.0,2.0,627.0,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,0448 1811 0913 1257,4.0,M,H,723.0,PRIVATE SCHOOL/PRESCHOOL,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,ADULT OTHER,627.0,5200 W OLYMPIC BL,34.0572,-118.3425
221707668.0,2022-04-12,2022-04-12,2000.0,17.0,Devonshire,1735.0,2.0,237.0,CHILD NEGLECT (SEE 300 W.I.C.),1257 0605 2002 0552 1309 1310 0913,4.0,F,H,122.0,"VEHICLE, PASSENGER/TRUCK",307.0,VEHICLE,AA,ADULT ARREST,237.0,BALBOA BL,34.2684,-118.5022
221508210.0,2022-04-13,2022-04-13,1730.0,15.0,N Hollywood,1595.0,2.0,627.0,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,0416 0553 1258,6.0,M,W,501.0,SINGLE FAMILY DWELLING,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,ADULT OTHER,627.0,11500 CANTON DR,34.1329,-118.3837
221908253.0,2022-04-14,2022-03-20,800.0,19.0,Mission,1966.0,2.0,627.0,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,0913 0417 0429 0552 1258,8.0,M,H,501.0,SINGLE FAMILY DWELLING,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,ADULT ARREST,627.0,9400 SYLMAR AV,34.2413,-118.4477
220608829.0,2022-04-14,2022-03-30,230.0,6.0,Hollywood,676.0,2.0,813.0,CHILD ANNOYING (17YRS & UNDER),0400 0913 1801 1259 1501 2034,17.0,F,H,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,ADULT OTHER,624.0,5800 GREGORY AV,34.0862,-118.3222
221100661.0,2022-04-14,2022-04-13,1600.0,11.0,Northeast,1145.0,2.0,813.0,CHILD ANNOYING (17YRS & UNDER),0910 0500 0528 1257 1822 2004,31.0,F,H,801.0,MTA BUS,,,IC,INVEST CONT,813.0,GLENDALE BL,34.1071,-118.2631
220507991.0,2022-04-14,2022-04-14,2320.0,5.0,Harbor,566.0,2.0,627.0,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,0602 0913 0416 1259 0554,15.0,F,O,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",301.0,BELT FLAILING INSTRUMENT/CHAIN,AO,ADULT OTHER,627.0,200 W 12TH ST,33.7333,-118.2814
221809194.0,2022-04-14,2022-04-08,1000.0,18.0,Southeast,1849.0,2.0,627.0,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,0913 1251 1258 0416 0605,12.0,M,B,501.0,SINGLE FAMILY DWELLING,509.0,ROPE/LIGATURE,IC,INVEST CONT,627.0,2300 E 113TH ST,33.9325,-118.232
221908420.0,2022-04-15,2020-08-01,5.0,19.0,Mission,1985.0,2.0,813.0,CHILD ANNOYING (17YRS & UNDER),,13.0,F,W,737.0,SKATING RINK*,,,IC,INVEST CONT,813.0,8700 VAN NUYS BL,34.2276,-118.45
221908420.0,2022-04-15,2020-08-01,5.0,19.0,Mission,1985.0,2.0,813.0,CHILD ANNOYING (17YRS & UNDER),,13.0,F,W,737.0,SKATING RINK*,,,IC,INVEST CONT,813.0,8700 VAN NUYS BL,34.2276,-118.45
221908277.0,2022-04-15,2022-04-15,30.0,19.0,Mission,1983.0,2.0,627.0,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,0913 0416 1259 0553,16.0,F,A,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,ADULT OTHER,627.0,8600 NOBLE AV,34.2265,-118.4611
221409263.0,2022-04-15,2022-04-15,1929.0,14.0,Pacific,1494.0,2.0,627.0,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,0400 0408 0419,14.0,F,B,212.0,TRANSPORTATION FACILITY (AIRPORT),400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,ADULT ARREST,627.0,400 WORLD WY,33.9455,-118.4
221908276.0,2022-04-15,2022-04-15,30.0,19.0,Mission,1983.0,2.0,627.0,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,0913 1817 0448 0416 1259,16.0,M,H,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,ADULT OTHER,627.0,8600 NOBLE AV,34.2265,-118.4611
222008517.0,2022-04-15,2022-04-15,1520.0,20.0,Olympic,2056.0,2.0,813.0,CHILD ANNOYING (17YRS & UNDER),1402,14.0,F,H,501.0,SINGLE FAMILY DWELLING,,,AO,ADULT OTHER,813.0,1000 S CATALINA ST,34.0527,-118.2947
221409278.0,2022-04-16,2022-04-16,2230.0,14.0,Pacific,1493.0,2.0,627.0,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,0522,17.0,F,H,501.0,SINGLE FAMILY DWELLING,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,INVEST CONT,627.0,12000 VISTA DEL MAR,33.9308,-118.4349
221809288.0,2022-04-16,2022-04-15,1700.0,18.0,Southeast,1805.0,1.0,235.0,CHILD ABUSE (PHYSICAL) - AGGRAVATED ASSAULT,0913 0554 1259 0602 0444 0416 0429 1251,16.0,M,H,501.0,SINGLE FAMILY DWELLING,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,INVEST CONT,235.0,9100 AVALON BL,33.9542,-118.2684
221210190.0,2022-04-17,2022-04-17,200.0,12.0,77th Street,1269.0,2.0,813.0,CHILD ANNOYING (17YRS & UNDER),1259 0510 0448 1402 0421 1300,14.0,F,H,101.0,STREET,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,ADULT OTHER,813.0,8300 S CENTRAL AV,33.9638,-118.2629
220110657.0,2022-04-17,2022-04-17,2115.0,1.0,Central,127.0,2.0,813.0,CHILD ANNOYING (17YRS & UNDER),0337 0500,17.0,M,O,501.0,SINGLE FAMILY DWELLING,,,IC,INVEST CONT,813.0,100 N LOS ANGELES ST,34.0515,-118.2424
221908503.0,2022-04-18,2022-04-17,1700.0,19.0,Mission,1917.0,2.0,627.0,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,0913 0416 0552 1257,5.0,M,H,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,ADULT OTHER,627.0,14000 FOOTHILL BL,34.3138,-118.4385
221707889.0,2022-04-18,2022-04-05,915.0,17.0,Devonshire,1717.0,2.0,627.0,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,0913 1251 0448 1811 1259 0444 0416,17.0,M,F,721.0,HIGH SCHOOL,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,ADULT ARREST,627.0,11200 GOTHIC AV,34.2737,-118.4887
